GSM,641,10,150,13933,0,32.44,0.5396,6642,24,1,1453767301,1738836864,0
GSM,641,10,205,5992,0,32.2088,0.5643,5346,23,1,1454068368,1739860513,0
GSM,641,10,207,10213,0,32.4143,0.8164,14002,107,1,1453884448,1716525537,0
GSM,641,10,207,13422,0,32.3569,0.8198,19888,104,1,1453883107,1722505165,0
GSM,641,10,205,6207,0,32.3328,0.7461,11108,72,1,1453783618,1710308376,0
GSM,641,10,205,15463,0,32.273,0.7339,9402,27,1,1453782816,1737872157,0
GSM,641,10,205,15467,0,32.2619,0.7237,9725,27,1,1453782234,1733899683,0
GSM,641,10,205,15461,0,32.3357,0.779,12361,107,1,1453882176,1710308419,0
GSM,641,10,150,12887,0,32.4436,0.541,26894,24,1,1453767901,1740465168,0
GSM,641,10,150,17783,0,32.3847,0.5793,18956,22,1,1453767802,1737614977,0
GSM,641,10,150,12883,0,32.5019,0.5117,6744,24,1,1454068370,1740465168,0
GSM,641,10,205,7503,0,32.2408,0.6854,1900,22,1,1453771692,1740465134,0
GSM,641,10,205,7505,0,32.2407,0.6856,3824,21,1,1453771692,1740465273,0
GSM,641,10,150,18987,0,32.4473,0.5251,25231,23,1,1453767772,1740206734,0
GSM,641,10,209,9022,0,32.1364,0.6161,8987,22,1,1454068373,1739771464,0
GSM,641,10,205,7507,0,32.2401,0.6855,1802,21,1,1453771692,1740465134,0
GSM,641,10,150,7723,0,32.3553,0.5627,11086,31,1,1454068370,1709789818,0
GSM,641,10,205,11256,0,32.3378,0.6165,7013,25,1,1453768352,1740465127,0
GSM,641,10,146,14961,0,32.4374,0.3253,4455,26,1,1454068373,1740291676,0
GSM,641,10,207,13423,0,32.353,0.831,21393,103,1,1453882909,1718426181,0
GSM,641,10,207,13426,0,32.3643,0.8357,5161,102,1,1453883176,1718426181,0
GSM,641,10,207,554,0,32.5285,0.6762,6011,24,1,1454068373,1740206810,0
GSM,641,10,205,15466,0,32.3703,0.7353,2778,9,1,1453783465,1705988144,0
GSM,641,10,205,6205,0,32.3697,0.7546,28113,20,1,1453783618,1705988146,0
GSM,641,10,207,13427,0,32.3551,0.8355,2538,103,1,1453882909,1718426181,0
GSM,641,10,205,15462,0,32.3512,0.7533,6944,104,1,1453860419,1705988144,0
GSM,641,10,207,13425,0,32.3785,0.8448,3511,128,1,1453883176,1718426175,0
GSM,641,10,207,1953,0,32.5121,0.7643,7996,25,1,1454068388,1739429533,0
GSM,641,10,207,1034,0,32.4936,0.8435,9740,23,1,1454068389,1740206851,0
GSM,641,10,207,1033,0,32.4918,0.8469,4279,26,1,1454068393,1740206820,0
GSM,641,10,207,10216,0,32.5084,0.7856,7333,22,1,1454068393,1740206816,0
GSM,641,10,207,6612,0,32.5046,0.8108,4834,22,1,1454068393,1740206818,0
GSM,641,10,207,10971,0,32.5179,0.749,11700,24,1,1454068393,1740206814,0
GSM,641,10,207,6616,0,32.5071,0.799,6296,26,1,1454068394,1740206816,0
GSM,641,10,207,1952,0,32.5184,0.7396,10572,22,1,1454068394,1739860682,0
